DATE,TT BUY,SOURCE URL
2021-10-04 10:00,73.76,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-04.pdf
2021-10-05 10:00,74.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-05.pdf
2021-10-06 10:00,74.18,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-06.pdf
2021-10-07 10:00,74.4,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-07.pdf
2021-10-08 10:00,74.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-08.pdf
2021-10-11 10:00,74.9,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-11.pdf
2021-10-12 10:00,74.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-12.pdf
2021-10-13 10:00,74.98,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-13.pdf
2021-10-14 10:00,74.88,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-14.pdf
2021-10-20 10:00,74.75,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-20.pdf
2021-10-21 10:00,74.48,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-21.pdf
2021-10-22 10:00,74.45,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-22.pdf
2021-10-25 10:00,74.55,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-25.pdf
2021-10-26 10:00,74.65,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-26.pdf
2021-10-27 10:00,74.6,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-27.pdf
2021-10-28 10:00,74.5,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-28.pdf
2021-10-29 10:00,74.4,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/10/2021-10-29.pdf
2021-11-01 10:00,74.55,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-01.pdf
2021-11-02 10:00,74.45,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-02.pdf
2021-11-03 10:00,74.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-03.pdf
2021-11-08 10:00,73.65,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-08.pdf
2021-11-09 10:00,73.55,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-09.pdf
2021-11-10 10:00,73.75,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-10.pdf
2021-11-11 10:00,74.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-11.pdf
2021-11-12 10:00,73.98,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-12.pdf
2021-11-15 10:00,73.98,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-15.pdf
2021-11-16 10:00,74.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-16.pdf
2021-11-18 10:00,73.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-18.pdf
2021-11-22 10:00,73.92,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-22.pdf
2021-11-24 10:00,74.12,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-24.pdf
2021-11-26 10:00,74.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-26.pdf
2021-11-29 10:00,74.5,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/11/2021-11-29.pdf
2021-12-01 10:00,74.58,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-01.pdf
2021-12-03 10:00,74.6,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-03.pdf
2021-12-06 10:00,74.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-06.pdf
2021-12-07 10:00,74.92,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-07.pdf
2021-12-08 10:00,74.95,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-08.pdf
2021-12-09 10:00,75.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-09.pdf
2021-12-10 10:00,75.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-10.pdf
2021-12-14 10:00,75.45,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-14.pdf
2021-12-16 10:00,75.85,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-16.pdf
2021-12-17 10:00,75.79,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-17.pdf
2021-12-20 10:00,75.71,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-20.pdf
2021-12-21 10:00,75.35,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-21.pdf
2021-12-22 10:00,75.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-22.pdf
2021-12-23 10:00,75.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-23.pdf
2021-12-24 10:00,74.72,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-24.pdf
2021-12-27 10:00,74.72,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-27.pdf
2021-12-29 10:00,74.35,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-29.pdf
2021-12-30 10:00,74.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-30.pdf
2021-12-31 10:00,74.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2021/12/2021-12-31.pdf
2022-01-03 10:00,73.99,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-03.pdf
2022-01-05 10:00,74.18,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-05.pdf
2022-01-06 10:00,74.08,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-06.pdf
2022-01-07 10:00,74,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-07.pdf
2022-01-10 10:00,73.76,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-10.pdf
2022-01-11 10:00,73.55,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-11.pdf
2022-01-12 10:00,73.38,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-12.pdf
2022-01-13 10:00,73.5,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-13.pdf
2022-01-14 10:00,73.6,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-14.pdf
2022-01-17 10:00,73.78,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-17.pdf
2022-01-18 10:00,73.95,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-18.pdf
2022-01-19 10:00,74.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-19.pdf
2022-01-21 10:00,74.12,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-21.pdf
2022-01-24 10:00,74,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-24.pdf
2022-01-25 10:00,74.22,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-25.pdf
2022-01-31 10:00,74.3,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/1/2022-01-31.pdf
2022-02-01 10:00,74.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-01.pdf
2022-02-03 10:00,74.45,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-03.pdf
2022-02-04 10:00,74.32,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-04.pdf
2022-02-07 10:00,74.3,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-07.pdf
2022-02-09 10:00,74.3,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-09.pdf
2022-02-10 10:00,74.47,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-10.pdf
2022-02-11 10:00,75.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-11.pdf
2022-02-14 10:00,75.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-14.pdf
2022-02-15 10:00,75.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-15.pdf
2022-02-17 10:00,74.75,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-17.pdf
2022-02-18 10:00,74.7,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-18.pdf
2022-02-21 10:00,74.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-21.pdf
2022-02-22 10:00,74.35,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-22.pdf
2022-02-23 10:00,74.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-23.pdf
2022-02-24 10:00,74.95,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-24.pdf
2022-02-25 10:00,74.52,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-25.pdf
2022-02-28 10:00,74.95,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/2/2022-02-28.pdf
2022-03-02 10:00,75.4,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-02.pdf
2022-03-03 10:00,75.35,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-03.pdf
2022-03-04 10:00,75.65,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-04.pdf
2022-03-07 10:00,76.56,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-07.pdf
2022-03-08 10:00,76.45,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-08.pdf
2022-03-09 10:00,76.5,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-09.pdf
2022-03-10 10:00,75.9,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-10.pdf
2022-03-11 10:00,76.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-11.pdf
2022-03-14 10:00,76.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-14.pdf
2022-03-15 10:00,76,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-15.pdf
2022-03-16 10:00,76,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-16.pdf
2022-03-17 10:00,75.6,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-17.pdf
2022-03-21 10:00,75.68,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-21.pdf
2022-03-22 14:00,75.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-22.pdf
2022-03-23 10:00,75.62,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-23.pdf
2022-03-24 10:00,75.98,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-24.pdf
2022-03-25 10:00,75.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-25.pdf
2022-03-28 14:00,75.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-28.pdf
2022-03-29 10:00,75.58,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-29.pdf
2022-03-30 10:00,75.23,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-30.pdf
2022-03-31 10:00,75.32,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/3/2022-03-31.pdf
2022-04-04 10:00,75.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-04.pdf
2022-04-05 10:00,75.1,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-05.pdf
2022-04-06 10:00,75.1,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-06.pdf
2022-04-07 10:00,75.51,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-07.pdf
2022-04-08 10:00,75.5,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-08.pdf
2022-04-11 10:00,75.55,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-11.pdf
2022-04-12 10:00,75.65,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-12.pdf
2022-04-13 10:00,75.77,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-13.pdf
2022-04-18 10:00,76,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-18.pdf
2022-04-19 10:00,75.9,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-19.pdf
2022-04-21 10:00,75.85,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-21.pdf
2022-04-22 10:00,75.9,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-22.pdf
2022-04-25 10:00,76.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-25.pdf
2022-04-26 10:00,76.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-26.pdf
2022-04-27 10:00,76.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-27.pdf
2022-04-28 10:00,76.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-28.pdf
2022-04-29 10:00,76,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/4/2022-04-29.pdf
2022-05-04 09:30,76.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-04.pdf
2022-05-05 09:30,75.75,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-05.pdf
2022-05-06 09:30,76.23,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-06.pdf
2022-05-09 09:30,77,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-09.pdf
2022-05-11 09:30,76.8,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-11.pdf
2022-05-12 09:30,77.1,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-12.pdf
2022-05-13 09:30,76.95,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-13.pdf
2022-05-17 16:40,77.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-17.pdf
2022-05-18 09:30,77.17,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-18.pdf
2022-05-19 10:00,77.3,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-19.pdf
2022-05-20 10:00,77.1,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-20.pdf
2022-05-23 15:00,77.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-23.pdf
2022-05-24 12:30,77.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-24.pdf
2022-05-25 15:00,77.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-25.pdf
2022-05-26 09:30,77.15,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-26.pdf
2022-05-27 16:00,77.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-27.pdf
2022-05-30 09:30,77.13,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-30.pdf
2022-05-31 16:50,77.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/5/2022-05-31.pdf
2022-06-02 09:30,77.2,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-02.pdf
2022-06-03 09:30,77.05,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-03.pdf
2022-06-06 09:30,77.25,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-06.pdf
2022-06-07 12:15,77.33,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-07.pdf
2022-06-08 12:15,77.3,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-08.pdf
2022-06-09 09:30,77.35,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-09.pdf
2022-06-10 09:30,77.4,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-10.pdf
2022-06-13 09:30,77.78,https://github.com/sahilgupta/sbi-fx-ratekeeper/blob/4cea84491ec53b80a5171463e51e04f667bcb6e5/pdf_files/2022/6/2022-06-13.pdf
